"kato"	"ab"	"cd"	"ef"	"hij"	"k"	"name__kk"	"name__ru"	"nn"
"635853115"	"63"	"58"	"53"	"115"	"2"	"Саятбай а."	"с.Саятбай"	""
"635853116"	"63"	"58"	"53"	"116"	"2"	"Үштөбе а."	"с.Уштобе"	""
"635853117"	"63"	"58"	"53"	"117"	"2"	"Шымғолхан а."	"с.Шымголхан"	""
"635853118"	"63"	"58"	"53"	"118"	"2"	"Киров а."	"с.Киров"	""
"635853119"	"63"	"58"	"53"	"119"	"2"	"Солтыбай а."	"с.Солтыбай"	""
"635853200"	"63"	"58"	"53"	"200"	"2"	"Көкбастау а."	"с.Кокбастау"	""
"635853202"	"63"	"58"	"53"	"202"	"2"	"Әділ а."	"с.Адил"	""
"635853203"	"63"	"58"	"53"	"203"	"2"	"Байшуақ а."	"с.Байшуак"	""
"635853204"	"63"	"58"	"53"	"204"	"2"	"Бақтен а."	"с.Бахтен"	""
"635853205"	"63"	"58"	"53"	"205"	"2"	"Бітімбай а."	"с.Битимбай"	""
"635853206"	"63"	"58"	"53"	"206"	"2"	"Жаңабай а."	"с.Жанабай"	""
"635853207"	"63"	"58"	"53"	"207"	"2"	"Жыланды а."	"с.Жыланды"	""
"635853208"	"63"	"58"	"53"	"208"	"2"	"Карче а."	"с.Карче"	""
"635853209"	"63"	"58"	"53"	"209"	"2"	"Қожамжар а."	"с.Кожамжар"	""
"635853211"	"63"	"58"	"53"	"211"	"2"	"Қосбастау а."	"с.Косбастау"	""
"635853213"	"63"	"58"	"53"	"213"	"2"	"Қызылқора"	"Кызылкора"	""
"635853217"	"63"	"58"	"53"	"217"	"2"	"Рақымбай а."	"с.Рахымбай"	""
"635853219"	"63"	"58"	"53"	"219"	"2"	"Сертекбай а."	"с.Сертекбай"	""
"635853221"	"63"	"58"	"53"	"221"	"2"	"Сұңқар а."	"с.Сункар"	""
"635853223"	"63"	"58"	"53"	"223"	"2"	"Тасбастау а."	"с.Тасбастау"	""
"635853225"	"63"	"58"	"53"	"225"	"2"	"Төленіш а."	"с.Толениш"	""
"635853227"	"63"	"58"	"53"	"227"	"2"	"Шапат а."	"с.Шапат"	""
"635853228"	"63"	"58"	"53"	"228"	"2"	"Жақты"	"Жакты"	""
"635853229"	"63"	"58"	"53"	"229"	"2"	"Тақия кеткен а."	"с.Такия кеткен"	""
"635853231"	"63"	"58"	"53"	"231"	"2"	"Плотина а."	"с.Плотина"	""
"635853232"	"63"	"58"	"53"	"232"	"2"	"Сорқора а."	"с.Соркора"	""
"635853233"	"63"	"58"	"53"	"233"	"2"	"Қазы а."	"с.Казы"	""
"635853234"	"63"	"58"	"53"	"234"	"2"	"Егінбай а."	"с.Егинбай"	""
"635853235"	"63"	"58"	"53"	"235"	"2"	"Садубай а."	"с.Садубай"	""
"635853236"	"63"	"58"	"53"	"236"	"2"	"Баянды а."	"с.Баянды"	""
"635853237"	"63"	"58"	"53"	"237"	"2"	"Тебіске а."	"с.Тебиске"	""
"635853238"	"63"	"58"	"53"	"238"	"2"	"Жақып а."	"с.Жакып"	""
"635853239"	"63"	"58"	"53"	"239"	"2"	"Өтейсуы а."	"с.Отейсуы"	""
"635853241"	"63"	"58"	"53"	"241"	"2"	"Испе а."	"с.Испе"	""
"635853242"	"63"	"58"	"53"	"242"	"2"	"Ахмади а."	"с.Ахмади"	""
"635853243"	"63"	"58"	"53"	"243"	"2"	"Қоспа а."	"с.Коспа"	""
"635853244"	"63"	"58"	"53"	"244"	"2"	"Бітембай а."	"с.Битембай"	""
"635853245"	"63"	"58"	"53"	"245"	"2"	"Осқан а."	"с.Оскан"	""
"635853246"	"63"	"58"	"53"	"246"	"2"	"Зергер а."	"с.Зергер"	""
"635853247"	"63"	"58"	"53"	"247"	"2"	"Қарғын а."	"с.Каргин"	""
"635853300"	"63"	"58"	"53"	"300"	"2"	"Қарғыба а."	"с.Каргыба"	""
"635853302"	"63"	"58"	"53"	"302"	"2"	"Айдабол а."	"с.Айдабол"	""
"635853303"	"63"	"58"	"53"	"303"	"2"	"Байқан а."	"с.Байкан"	""
"635853304"	"63"	"58"	"53"	"304"	"2"	"Жаманүй"	"Жамануй"	""
"635853305"	"63"	"58"	"53"	"305"	"2"	"Ержан а."	"с.Ержан"	""
"635853306"	"63"	"58"	"53"	"306"	"2"	"Қаратал 1 а."	"с.Каратал 1"	""
"635853307"	"63"	"58"	"53"	"307"	"2"	"Қаратал 2 а."	"с.Каратал 2"	""
"635853308"	"63"	"58"	"53"	"308"	"2"	"Кеңесбай а."	"с.Кенесбай"	""
"635853309"	"63"	"58"	"53"	"309"	"2"	"Томар а."	"с.Томар"	""
"635853311"	"63"	"58"	"53"	"311"	"2"	"Шыбынды а."	"с.Шыбынды"	""
"635853313"	"63"	"58"	"53"	"313"	"2"	"Шұңқыроба а."	"с.Шункыроба"	""
"635853314"	"63"	"58"	"53"	"314"	"2"	"Диірмен а."	"с.Диирмен"	""
"635853400"	"63"	"58"	"53"	"400"	"2"	"Қызылжұлдыз а."	"с.Кызылжулдыз"	""
"635853402"	"63"	"58"	"53"	"402"	"2"	"Бақша"	"Огород"	""
"635853403"	"63"	"58"	"53"	"403"	"2"	"Бруцеллез а."	"с.Бруцеллез"	""
"635853404"	"63"	"58"	"53"	"404"	"2"	"Алпысжылдық а."	"с.60 жылдык"	""
"635853405"	"63"	"58"	"53"	"405"	"2"	"Қарасу а."	"с.Карасу"	""
"635853406"	"63"	"58"	"53"	"406"	"2"	"Тебіске а."	"с.Тебиске"	""
"635853407"	"63"	"58"	"53"	"407"	"2"	"Төртжатыр а."	"с.Тортжатыр"	""
"635853408"	"63"	"58"	"53"	"408"	"2"	"Шекара"	"Шекара"	""
"635853409"	"63"	"58"	"53"	"409"	"2"	"Ержан а."	"с.Ержан"	""
"635853411"	"63"	"58"	"53"	"411"	"2"	"Тілебалды база а."	"с.Тлебалды база"	""
"635853412"	"63"	"58"	"53"	"412"	"2"	"Қайнар база а."	"с.Кайнар база"	""
"635853413"	"63"	"58"	"53"	"413"	"2"	"Қабдеш база а."	"с.Кабдеш база"	""
"635853414"	"63"	"58"	"53"	"414"	"2"	"Байқан а."	"с.Байкан"	""
"635855000"	"63"	"58"	"55"	"000"	"2"	"Қызылкесек а.о."	"Кызылкесекский с.о."	""
"635855100"	"63"	"58"	"55"	"100"	"2"	"Қызылкесек а."	"с.Кызылкесек"	""
"635855105"	"63"	"58"	"55"	"105"	"2"	"Байғали а."	"с.Байгали"	""
"635855106"	"63"	"58"	"55"	"106"	"2"	"Бердіке а."	"с.Бердике"	""
"635855109"	"63"	"58"	"55"	"109"	"2"	"Исатай а."	"с.Исатай"	""
"635855115"	"63"	"58"	"55"	"115"	"2"	"Кеңесбай а."	"с.Кенесбай"	""
"635855129"	"63"	"58"	"55"	"129"	"2"	"Қуан а."	"с.Куан"	""
"635855200"	"63"	"58"	"55"	"200"	"2"	"Егіндібұлақ а."	"с.Егиндибулак"	""
"635855202"	"63"	"58"	"55"	"202"	"2"	"Алақ а."	"с.Алак"	""
"635855203"	"63"	"58"	"55"	"203"	"2"	"Есенқара а."	"с.Есенкара"	""
"635855204"	"63"	"58"	"55"	"204"	"2"	"Жанұзақ а."	"с.Жанузак"	""
"635855205"	"63"	"58"	"55"	"205"	"2"	"Жіңішке а."	"с.Жинишке"	""
"635855206"	"63"	"58"	"55"	"206"	"2"	"Жұртыбай а."	"с.Журтыбай"	""
"635855207"	"63"	"58"	"55"	"207"	"2"	"Қарашаш а."	"с.Карашаш"	""
"635855208"	"63"	"58"	"55"	"208"	"2"	"Қожаберген а."	"с.Кожаберген"	""
"635855209"	"63"	"58"	"55"	"209"	"2"	"Майлышат а."	"с.Майлышат"	""
"635855211"	"63"	"58"	"55"	"211"	"2"	"Мойылды а."	"с.Мойылды"	""
"635855213"	"63"	"58"	"55"	"213"	"2"	"Мұздысай а."	"с.Муздысай"	""
"635855214"	"63"	"58"	"55"	"214"	"2"	"Егіндібұлақ 2 а."	"с.Егиндибулак 2"	""
"635855215"	"63"	"58"	"55"	"215"	"2"	"Талдыбұлақ а."	"с.Талдыбулак"	""
"635855217"	"63"	"58"	"55"	"217"	"2"	"Тоқсанбай а."	"с.Токсанбай"	""
"635855219"	"63"	"58"	"55"	"219"	"2"	"Үшқара а."	"с.Ушкара"	""
"635855221"	"63"	"58"	"55"	"221"	"2"	"Шона а."	"с.Шона"	""
"635855222"	"63"	"58"	"55"	"222"	"2"	"Шетбоғас а."	"с.Шетбогас"	""
"635855223"	"63"	"58"	"55"	"223"	"2"	"Ағымбай а."	"с.Агымбай"	""
"635855224"	"63"	"58"	"55"	"224"	"2"	"Ақтүбек а."	"с.Актубек"	""
"635855225"	"63"	"58"	"55"	"225"	"2"	"Арап а."	"с.Арап"	""
"635855226"	"63"	"58"	"55"	"226"	"2"	"Аюбай а."	"с.Аюбай"	""
"635855227"	"63"	"58"	"55"	"227"	"2"	"Дәуітбай а."	"с.Даутбай"	""
"635855228"	"63"	"58"	"55"	"228"	"2"	"Жәркен а."	"с.Жаркен"	""
"635855229"	"63"	"58"	"55"	"229"	"2"	"Еспе а."	"с.Еспе"	""
"635855231"	"63"	"58"	"55"	"231"	"2"	"Егіндібұлақ а."	"с.Егиндибулак"	""
"635855232"	"63"	"58"	"55"	"232"	"2"	"Көктөбе а."	"с.Коктобе"	""
"635855233"	"63"	"58"	"55"	"233"	"2"	"Қараағаш а."	"с.Караагаш"	""
"635855234"	"63"	"58"	"55"	"234"	"2"	"Қосылбек а."	"с.Косылбек"	""
"635855235"	"63"	"58"	"55"	"235"	"2"	"Тақас а."	"с.Такас"	""
"635855236"	"63"	"58"	"55"	"236"	"2"	"Егіндібұлақ 2 а."	"с.Егиндибулак 2"	""
"635855237"	"63"	"58"	"55"	"237"	"2"	"Қаратақыр а."	"с.Каратакыр"	""
"635855238"	"63"	"58"	"55"	"238"	"2"	"Құл а."	"с.Кул"	""
"635855239"	"63"	"58"	"55"	"239"	"2"	"Мамыжан а."	"с.Мамыжан"	""
"635855241"	"63"	"58"	"55"	"241"	"2"	"Сама а."	"с.Сама"	""
"635855242"	"63"	"58"	"55"	"242"	"2"	"Бақалы а."	"с.Бакалы"	""
"635855243"	"63"	"58"	"55"	"243"	"2"	"Жұмагүл а."	"с.Жумагул"	""
"635855244"	"63"	"58"	"55"	"244"	"2"	"Жылыбет а."	"с.Жылыбет"	""
"635855245"	"63"	"58"	"55"	"245"	"2"	"Байорал а."	"с.Байорал"	""
"635855246"	"63"	"58"	"55"	"246"	"2"	"Түйебаз а."	"с.Туйебаз"	""
"635855400"	"63"	"58"	"55"	"400"	"2"	"Үштөбе а."	"с.Уштобе"	""
"635855402"	"63"	"58"	"55"	"402"	"2"	"Амантай а."	"с.Амантай"	""
"635855403"	"63"	"58"	"55"	"403"	"2"	"Бақалы а."	"с.Бакалы"	""
"635855404"	"63"	"58"	"55"	"404"	"2"	"Досымхан а."	"с.Досымхан"	""
"635855405"	"63"	"58"	"55"	"405"	"2"	"Жаңғызтал а."	"с.Жангизтал"	""
"635855406"	"63"	"58"	"55"	"406"	"2"	"Қараша а."	"с.Караша"	""
"635855407"	"63"	"58"	"55"	"407"	"2"	"Қаражал а."	"с.Каражал"	""
"635855408"	"63"	"58"	"55"	"408"	"2"	"Қасым а."	"с.Касым"	""
"635855409"	"63"	"58"	"55"	"409"	"2"	"Қосқызыл а."	"с.Коскызыл"	""
"635855411"	"63"	"58"	"55"	"411"	"2"	"Қойтас а."	"с.Койтас"	""
"635855413"	"63"	"58"	"55"	"413"	"2"	"Қызбике а."	"с.Кызбике"	""
"635855415"	"63"	"58"	"55"	"415"	"2"	"Қызыломар а."	"с.Кызыломар"	""
"635855417"	"63"	"58"	"55"	"417"	"2"	"Көлбўлағы а."	"с.Кулбулагы"	""
"635855419"	"63"	"58"	"55"	"419"	"2"	"Сәуле а."	"с.Сауле"	""
"635855421"	"63"	"58"	"55"	"421"	"2"	"Сәмет а."	"с.Самет"	""
"635855423"	"63"	"58"	"55"	"423"	"2"	"Тауық а."	"с.Тауык"	""
"635855425"	"63"	"58"	"55"	"425"	"2"	"Талдыбазар а."	"с.Талдыбазар"	""
"635855427"	"63"	"58"	"55"	"427"	"2"	"Хамқожан а."	"с.Хамкожан"	""
"635855429"	"63"	"58"	"55"	"429"	"2"	"Шынтемір а."	"с.Шынтемир"	""
"635855431"	"63"	"58"	"55"	"431"	"2"	"Шынтай а."	"с.Шынтай"	""
"635855432"	"63"	"58"	"55"	"432"	"2"	"Саршоқы а."	"с.Саршокы"	""
"635855433"	"63"	"58"	"55"	"433"	"2"	"Қоқия а."	"с.Кокия"	""
"635855434"	"63"	"58"	"55"	"434"	"2"	"Аманбай а."	"с.Аманбай"	""
"635855435"	"63"	"58"	"55"	"435"	"2"	"Елеусіз а."	"с.Елеусиз"	""
"635855436"	"63"	"58"	"55"	"436"	"2"	"Аққұдық а."	"с.Аккудык"	""
"635855437"	"63"	"58"	"55"	"437"	"2"	"Дара а."	"с.Дара"	""
"635855438"	"63"	"58"	"55"	"438"	"2"	"Әліпбайәлі а."	"с.Алипбайали"	""
"635855439"	"63"	"58"	"55"	"439"	"2"	"Елаул а."	"с.Елаул"	""
"635855441"	"63"	"58"	"55"	"441"	"2"	"Байшойын а."	"с.Байшойын"	""
"635855442"	"63"	"58"	"55"	"442"	"2"	"Ақжайлау а."	"с.Акжайляу"	""
"635855443"	"63"	"58"	"55"	"443"	"2"	"Абат а."	"с.Абат"	""
"635855444"	"63"	"58"	"55"	"444"	"2"	"Ақбаз а."	"с.Акбаз"	""
"635855445"	"63"	"58"	"55"	"445"	"2"	"Алшын а."	"с.Алшын"	""
"635855446"	"63"	"58"	"55"	"446"	"2"	"Ералы а."	"с.Ералы"	""
"635855447"	"63"	"58"	"55"	"447"	"2"	"Зергер а."	"с.Зергер"	""
"635855448"	"63"	"58"	"55"	"448"	"2"	"Итбай а."	"с.Итбай"	""
"635855449"	"63"	"58"	"55"	"449"	"2"	"Қабыш а."	"с.Кабыш"	""
"635855451"	"63"	"58"	"55"	"451"	"2"	"Максим Горький а."	"с.Максим Горький"	""
"635855452"	"63"	"58"	"55"	"452"	"2"	"Молдажар а."	"с.Молдажар"	""
"635855453"	"63"	"58"	"55"	"453"	"2"	"Лаубай а."	"с.Лаубай"	""
"635855454"	"63"	"58"	"55"	"454"	"2"	"Сарыөзек а."	"с.Сарыозек"	""
"635855455"	"63"	"58"	"55"	"455"	"2"	"Томар а."	"с.Томар"	""
"635855456"	"63"	"58"	"55"	"456"	"2"	"Төребек а."	"с.Торебек"	""
"635857000"	"63"	"58"	"57"	"000"	"2"	"Маңырақ а.о."	"Маныракский с.о."	""
"635857100"	"63"	"58"	"57"	"100"	"2"	"Маңырақ а."	"с.Манырак"	""
"635857102"	"63"	"58"	"57"	"102"	"2"	"Апақай а."	"с.Апахай"	""
"635857104"	"63"	"58"	"57"	"104"	"2"	"Балағазы а."	"с.Балагазы"	""
"635857105"	"63"	"58"	"57"	"105"	"2"	"Сарашы а."	"с.Сарашы"	""
"635857106"	"63"	"58"	"57"	"106"	"2"	"Жыланбай а."	"с.Жыланбай"	""
"635857107"	"63"	"58"	"57"	"107"	"2"	"Қайырбайбұлақ а."	"с.Кайырбайбулак"	""
"635857111"	"63"	"58"	"57"	"111"	"2"	"Ленин а."	"с.Ленин"	""
"635857115"	"63"	"58"	"57"	"115"	"2"	"Сеңгір а."	"с.Сенгир"	""
"635857400"	"63"	"58"	"57"	"400"	"2"	"Дәулетбай а."	"с.Даулетбай"	""
"635857402"	"63"	"58"	"57"	"402"	"2"	"Байғонды а."	"с.Байгонды"	""
"635857403"	"63"	"58"	"57"	"403"	"2"	"Мыңбай а."	"с.Мынбай"	""
"635857404"	"63"	"58"	"57"	"404"	"2"	"Басбұлақ а."	"с.Басбулак"	""
"635857405"	"63"	"58"	"57"	"405"	"2"	"Бөгенбай а."	"с.Бегенбай"	""
"635857408"	"63"	"58"	"57"	"408"	"2"	"Дерелі а."	"с.Дерели"	""
"635857409"	"63"	"58"	"57"	"409"	"2"	"Иманбай а."	"с.Иманбай"	""
"635857412"	"63"	"58"	"57"	"412"	"2"	"Көктас а."	"с.Коктас"	""
"635857413"	"63"	"58"	"57"	"413"	"2"	"Шолақ бұлақ а."	"с.Шолак булак"	""
"635857414"	"63"	"58"	"57"	"414"	"2"	"Көшкенбай а."	"с.Кошкенбай"	""
"635857415"	"63"	"58"	"57"	"415"	"2"	"Қызылащы а."	"с.Кызылаши"	""
"635857418"	"63"	"58"	"57"	"418"	"2"	"Сая а."	"с.Сая"	""
"635857419"	"63"	"58"	"57"	"419"	"2"	"Сиырбозша а."	"с.Сиырбозша"	""
"635857500"	"63"	"58"	"57"	"500"	"2"	"Жалғызтөбе а."	"с.Жалгызтобе"	""
"635857502"	"63"	"58"	"57"	"502"	"2"	"Айнабұлақ а."	"с.Айнабулак"	""
"635857503"	"63"	"58"	"57"	"503"	"2"	"Жалпақөлең а."	"с.Жалпаколен"	""
"635857504"	"63"	"58"	"57"	"504"	"2"	"Ибат а."	"с.Ибат"	""
"635857505"	"63"	"58"	"57"	"505"	"2"	"Қапар а."	"с.Капар"	""
"635857506"	"63"	"58"	"57"	"506"	"2"	"Садық а."	"с.Садык"	""
"635857507"	"63"	"58"	"57"	"507"	"2"	"Өкшетай а."	"с.Окшетай"	""
"635857508"	"63"	"58"	"57"	"508"	"2"	"Теміржан а."	"с.Темиржан"	""
"635857509"	"63"	"58"	"57"	"509"	"2"	"Теміржан 2 а."	"с.Темиржан 2"	""
"635857511"	"63"	"58"	"57"	"511"	"2"	"Үкіліқияқ а."	"с.Укиликияк"	""
"635859000"	"63"	"58"	"59"	"000"	"2"	"Ойшылық а.о."	"Ойшиликский с.о."	""
"635859100"	"63"	"58"	"59"	"100"	"2"	"Ойшылық а."	"с.Ойшилик"	""
"635859102"	"63"	"58"	"59"	"102"	"2"	"Жырғалы а."	"с.Жыргалы"	""
"635859103"	"63"	"58"	"59"	"103"	"2"	"Көккемір а."	"с.Коккемир"	""
"635859104"	"63"	"58"	"59"	"104"	"2"	"Қонысбай а."	"с.Конысбай"	""
"635859105"	"63"	"58"	"59"	"105"	"2"	"Ортаойшылық а."	"с.Ортаойшылык"	""
"635859106"	"63"	"58"	"59"	"106"	"2"	"Ұзынбұлақ а."	"с.Узынбулак"	""
"635859107"	"63"	"58"	"59"	"107"	"2"	"Ескікөкемер а."	"с.Ескикокемер"	""
"635859108"	"63"	"58"	"59"	"108"	"2"	"Жаңакөкемер а."	"с.Жанакокемер"	""
"635859109"	"63"	"58"	"59"	"109"	"2"	"Жырғалы а."	"с.Жыргалы"	""
"635859111"	"63"	"58"	"59"	"111"	"2"	"Тасбастау а."	"с.Тасбастау"	""
"635859112"	"63"	"58"	"59"	"112"	"2"	"Қарабастау а."	"с.Карабастау"	""
"635859113"	"63"	"58"	"59"	"113"	"2"	"Шілебастау а."	"с.Шилебастау"	""
"635859200"	"63"	"58"	"59"	"200"	"2"	"Айнабастау а."	"с.Айнабастау"	""
"635859202"	"63"	"58"	"59"	"202"	"2"	"Жартас а."	"с.Жартас"	""
"635859203"	"63"	"58"	"59"	"203"	"2"	"Қарасай а."	"с.Карасай"	""
"635859204"	"63"	"58"	"59"	"204"	"2"	"Қайранбай а."	"с.Кайранбай"	""
"635859205"	"63"	"58"	"59"	"205"	"2"	"Қыземшек а."	"с.Кыземшек"	""
"635859206"	"63"	"58"	"59"	"206"	"2"	"Суан а."	"с.Суан"	""
"635859207"	"63"	"58"	"59"	"207"	"2"	"Тақыр а."	"с.Такыр"	""
"635859208"	"63"	"58"	"59"	"208"	"2"	"Шору а."	"с.Шору"	""
"635859209"	"63"	"58"	"59"	"209"	"2"	"Шилібастау а."	"с.Шилибастау"	""
"635859211"	"63"	"58"	"59"	"211"	"2"	"Шөбіре а."	"с.Шобире"	""
"635859300"	"63"	"58"	"59"	"300"	"2"	"Ақжол а."	"с.Акжол"	""
"635859302"	"63"	"58"	"59"	"302"	"2"	"Бекбай а."	"с.Бекбай"	""
"635859304"	"63"	"58"	"59"	"304"	"2"	"Билеуші а."	"с.Билеуши"	""
"635859305"	"63"	"58"	"59"	"305"	"2"	"Бимырза а."	"с.Бимырза"	""
"635859307"	"63"	"58"	"59"	"307"	"2"	"Қызылқора а."	"с.Кызылкора"	""
"635859400"	"63"	"58"	"59"	"400"	"2"	"Есім а."	"с.Есим"	""
"635859402"	"63"	"58"	"59"	"402"	"2"	"Әбділдә а."	"с.Абдилда"	""
"635859403"	"63"	"58"	"59"	"403"	"2"	"Бекежан а."	"с.Бекежан"	""
"635859406"	"63"	"58"	"59"	"406"	"2"	"Жаңғызтал а."	"с.Жангизтал"	""
"635859407"	"63"	"58"	"59"	"407"	"2"	"Емдеу а."	"с.Емдеу"	""
"635859411"	"63"	"58"	"59"	"411"	"2"	"Ұшқын а."	"с.Ушкын"	""
"635859500"	"63"	"58"	"59"	"500"	"2"	"Таңамырза а."	"с.Танамырза"	""
"635859504"	"63"	"58"	"59"	"504"	"2"	"Монақ а."	"с.Монак"	""
"635859508"	"63"	"58"	"59"	"508"	"2"	"Шәкен а."	"с.Шакен"	""
"635859509"	"63"	"58"	"59"	"509"	"2"	"Манақ а."	"с.Манак"	""
"635859600"	"63"	"58"	"59"	"600"	"2"	"Томар а."	"с.Томар"	""
"635859603"	"63"	"58"	"59"	"603"	"2"	"Апар а."	"с.Апар"	""
"635859604"	"63"	"58"	"59"	"604"	"2"	"Жүніс а."	"с.Жунис"	""
"635859605"	"63"	"58"	"59"	"605"	"2"	"Қожахмет а."	"с.Кожахмет"	""
"635859606"	"63"	"58"	"59"	"606"	"2"	"Қошан а."	"с.Кошан"	""
"635859607"	"63"	"58"	"59"	"607"	"2"	"Нўрғазы а."	"с.Hургазы"	""
"635859608"	"63"	"58"	"59"	"608"	"2"	"Тойке а."	"с.Тойке"	""
"635859609"	"63"	"58"	"59"	"609"	"2"	"Тымырсық а."	"с.Тымырсык"	""
"635859615"	"63"	"58"	"59"	"615"	"2"	"Шөкетай а."	"с.Шокетай"	""
"635861000"	"63"	"58"	"61"	"000"	"2"	"Сәтбаев а.о."	"Сатпаевский с.о."	""
"635861100"	"63"	"58"	"61"	"100"	"2"	"Сәтбаев а."	"с.Сатпаев"	""
"635861102"	"63"	"58"	"61"	"102"	"2"	"Ақой а."	"с.Акой"	""
"635861103"	"63"	"58"	"61"	"103"	"2"	"Бесшатыр а."	"с.Бесшатыр"	""
"635861104"	"63"	"58"	"61"	"104"	"2"	"Дархан а."	"с.Дархан"	""
"635861105"	"63"	"58"	"61"	"105"	"2"	"Елужылдық а."	"с.50 жылдык"	""
"635861106"	"63"	"58"	"61"	"106"	"2"	"Дора а."	"с.Дора"	""
"635861107"	"63"	"58"	"61"	"107"	"2"	"Құсайын а."	"с.Кусаин"	""
"635861108"	"63"	"58"	"61"	"108"	"2"	"Төртгүл а."	"с.Тортагул"	""
"635861109"	"63"	"58"	"61"	"109"	"2"	"Ұса а."	"с.Уса"	""
"635861111"	"63"	"58"	"61"	"111"	"2"	"Шолпай а."	"с.Шолпай"	""
"635861113"	"63"	"58"	"61"	"113"	"2"	"Шүрек 1 а."	"с.Шурек 1"	""
"635861115"	"63"	"58"	"61"	"115"	"2"	"Шүрек 2 а."	"с.Шурек 2"	""
"635861200"	"63"	"58"	"61"	"200"	"2"	"Көктүбек а."	"с.Коктубек"	""
"635861202"	"63"	"58"	"61"	"202"	"2"	"Ақоба а. а."	"с.Акоба"	""
"635861203"	"63"	"58"	"61"	"203"	"2"	"Ақсиыр а."	"с.Аксиыр"	""
"635861204"	"63"	"58"	"61"	"204"	"2"	"Жалғызтал а."	"с.Жалгызтал"	""
"635861205"	"63"	"58"	"61"	"205"	"2"	"Жаңаш а."	"с.Жанаш"	""
"635861206"	"63"	"58"	"61"	"206"	"2"	"Қазанғап а."	"с.Казангап"	""
"635861207"	"63"	"58"	"61"	"207"	"2"	"Қамысбаз а."	"с.Камысбаз"	""
"635861208"	"63"	"58"	"61"	"208"	"2"	"Рахмет Тоғысбаев атын.а."	"с.им.Рахмет Тогысбаева"	""
"635861300"	"63"	"58"	"61"	"300"	"2"	"Сұлутал а."	"с.Сулутал"	""
"635861302"	"63"	"58"	"61"	"302"	"2"	"Ақан а."	"с.Акан"	""
"635861303"	"63"	"58"	"61"	"303"	"2"	"Дөненбекбазы"	"Доненбекбаз"	""
"635861304"	"63"	"58"	"61"	"304"	"2"	"Малдайындау"	"Заготскот"	""
"635861305"	"63"	"58"	"61"	"305"	"2"	"Кәрім а."	"с.Карим"	""
"635861306"	"63"	"58"	"61"	"306"	"2"	"Қайса а."	"с.Кайса"	""
"635861307"	"63"	"58"	"61"	"307"	"2"	"Өркен 1 а."	"с.Оркен 1"	""
"635861308"	"63"	"58"	"61"	"308"	"2"	"Өркен 2 а."	"с.Оркен 2"	""
